player_name,team,height,min_year,max_year,pos_class,type,avg_box_plus_minus,avg_box_offensive_plus_minus,avg_box_defensive_plus_minus,avg_global_plus_minus,avg_offensive_global_plus_minus,avg_defensive_global_plus_minus,total_min_per,avg_offensive_rating,avg_defensive_rating,avg_defensive_points_ov_replacement,avg_defensive_stop,avg_usage_rate,avg_effective_field_goal_pct,avg_shooting_pct,avg_offensive_rebound_pct,avg_defensive_rebound_pct,avg_freethrow_made,avg_freethrow_attempted,avg_2p_made,avg_2p_attempted,avg_3p_made,avg_3p_attempted,avg_block_pct,avg_steal_pct,avg_pick,avg_offensive_reb,avg_defensive_reb,avg_total_reb,avg_assists,avg_steals,avg_blocks,avg_points_scored,avg_freethrow_pct,avg_2p_pct,avg_3p_pct,ncaa_id,cluster,PC1,PC2
Malcolm Brogdon,Virginia,195.58,2012,2016,Combo G,"Norcross, GA",6.6318425,3.6507315,2.98111,6.8690875,3.761919,3.1071575,292.8,111.3021858,27184.15475,1272.59059,53340.99124,24.13695355,49.12896175,55.13977801,2.612329235,14.08787568,33089.0,37638.2,32686.8,69855.2,14449.9,39298.1,274.08,7.3,10540.8,175.86204,1048.20871,1224.07926,736.58527,254.92658,69.72268,4003.90414,0.879133434,0.467922216,0.367699711,25394,0,,
Malcolm Lee,UCLA,195.58,2010,2011,Wing G,"Riverside, CA",2.72602,2.480825,0.2451985,1.80655,1.42503,0.38151859,165.0,104.5445455,17233.05,527.701605,27357.1455,20.84727273,48.50818182,53.63109091,3.688181818,9.561818182,17112.0,23076.0,17257.5,32712.0,5323.5,19300.5,124.65,3.2,7095.0,162.2865,457.7613,620.0478,428.59635,146.7813,40.90455,2079.8229,0.741549662,0.527558694,0.27582187,25423,1,,
Malik Newman,Kansas,190.5,2018,2018,Wing G,"Jackson, MS",6.19458,4.78302,1.41156,6.82452,4.89944,1.92508,78.8,118.2,8074.7936,297.322644,18304.3732,19.7,56.8,60.55,2.0,15.3,7564.8,9062.0,7958.8,15523.6,6698.0,16154.0,39.4,1.9,0.0,40.40864,355.60864,396.01728,165.68488,84.85972,12.11944,1117.3446,0.834782609,0.512690355,0.414634146,25559,1,,
Marcus Morris,Kansas,259.08,2010,2011,PF/C,"Pennsauken, NJ",8.793825,6.60134,2.192485,8.780875,6.69634,2.084535,131.9,121.835254,12180.79,481.620257,26261.5032,24.36633813,59.58877938,61.80823351,12.10416983,16.6762699,16517.5,24374.0,25039.0,41091.9,2571.2,7327.2,249.13,3.9,1846.6,347.40289,565.9985,913.40139,178.1951,117.34398,65.02225,1996.6363,0.677668827,0.6093415,0.350911672,25874,2,,
Marcus Paige,North Carolina,187.96,2013,2016,Scoring PG,"Marion, IA",6.6479075,5.21058,1.437325,6.7367025,4.4389225,2.29778,308.9,114.2209129,31241.7058,1170.731016,60830.6762,19.82104241,50.36532859,54.81719974,1.335383619,8.140595662,27652.9,32597.3,23739.8,52924.8,23338.9,62062.9,246.85,10.1,16989.5,123.40667,762.33098,885.73765,1325.10781,448.44562,75.58675,4133.85263,0.848318726,0.448557198,0.37605236,25884,0,,
Marcus Smart,Oklahoma St.,193.04,2013,2014,Scoring PG,"Flower Mound, TX",11.26105,5.76806,5.493015,10.4829,5.1194,5.36352,155.1,106.0541586,13667.4159,763.012989,40334.4282,28.94603482,46.95705996,54.15183752,5.258994197,14.52901354,26995.2,35898.0,17599.2,36158.4,6695.7,22723.8,319.35,10.3,930.6,228.0237,680.58291,908.59932,694.2738,455.8959,97.12848,2572.73325,0.751997326,0.486725076,0.294655823,25910,0,,
Marial Shayok,Iowa St.,198.12,2019,2019,Wing G,"Blairstown, NJ",4.25118,4.60652,-0.35534,5.37363,5.34244,0.0311904,79.9,111.9,8197.1008,290.737723,14929.0753,26.9,57.1,61.08,5.1,11.7,8629.2,9827.7,12624.2,22212.2,5672.9,14781.5,63.92,1.7,4314.6,110.45376,281.99906,392.45282,157.45094,75.20188,18.80047,1496.95047,0.87804878,0.568345324,0.383783784,25967,1,,
Markel Brown,Oklahoma St.,190.5,2011,2014,Wing G,"Alexandria, LA",4.5949175,1.901841,2.69308,5.0624075,3.05988575,2.002521,300.4,104.7847537,29440.34679,1102.957305,57286.7007,21.88488682,49.00732357,53.76045606,3.031990679,13.06910786,31832.7,42879.8,31430.9,64684.9,11651.2,33215.4,901.22,8.0,13217.6,239.57376,1117.45398,1357.02004,711.77362,310.24255,247.52277,3897.34295,0.742370533,0.485907839,0.350777049,26105,0,,
Markelle Fultz,Washington,193.04,2017,2017,Scoring PG,"Upper Marlboro, MD",7.56139,6.53205,1.02934,8.82794,7.5855,1.24244,71.6,113.6,7832.2524,218.38716,12319.9972,31.7,53.5,55.8,4.0,14.0,7804.4,12028.8,11241.2,22410.8,3723.2,9021.6,221.96,2.4,71.6,94.512,315.04,409.552,423.872,111.696,85.92,1658.256,0.648809524,0.501597444,0.412698413,26114,1,,
Marques Bolden,Duke,210.82,2017,2019,C,"DeSoto, TX",5.14275,1.11421,4.02854,2.657483333,-0.430596667,3.088081,79.7,118.7677541,7567.97253,176.0187808,8507.40052,13.82132999,57.42471769,60.10772898,11.29284818,14.06913425,2775.5,3960.7,4273.0,7028.1,0.0,305.9,603.93,3.6,0.0,124.36933,172.98277,297.34773,35.74773,32.48933,100.03099,345.42445,0.700759967,0.607987934,0.0,26219,1,,
Marquese Chriss,Washington,205.74,2016,2016,PF/C,"Sacramento, CA",4.47485,1.99891,2.47593,4.19736,2.48863,1.70873,61.2,109.3,6176.916,172.566864,10994.2128,23.7,56.2,58.64,9.8,11.7,5446.8,7956.0,9730.8,17074.8,1285.2,3672.0,361.08,1.9,489.6,153.0,176.40288,329.40288,46.79964,57.60144,98.99712,845.9982,0.684615385,0.569892473,0.35,26232,1,,
Marquis Teague,Kentucky,187.96,2012,2012,Scoring PG,"Indianapolis, IN",2.43779,2.24767,0.190118,1.21593,0.654154,0.561773,81.4,99.8,7948.06694,307.794564,15311.4214,21.0,44.9,49.08,1.6,6.7,6919.0,9686.6,9686.6,22140.8,2116.4,6512.0,65.12,1.7,2360.6,34.595,170.94,205.535,388.685,75.295,22.385,816.035,0.714285714,0.4375,0.325,26265,1,,
Marshon Brooks,Providence,195.58,2010,2011,Wing G,"Tucker, GA",5.467715,5.37133,0.096387,7.31525,6.915195,0.4000555,157.1,115.0050286,16709.8921,455.936698,30391.0494,26.69242521,53.73647358,57.03420115,6.38427753,12.34589433,19267.9,25401.7,27074.5,49156.4,9135.5,26579.5,385.24,5.0,3927.5,321.97704,592.6371,914.61414,321.21428,223.90612,144.95474,3180.16046,0.758527973,0.550782808,0.343704735,26310,0,,
Marvin Bagley III,Duke,210.82,2018,2018,PF/C,"Phoenix, AZ",8.6592,6.30824,2.35097,9.63966,8.26378,1.37588,74.8,123.8,7218.18504,333.092628,17506.6408,25.8,64.0,64.35,13.8,21.4,9798.8,15633.2,18475.6,28573.6,1720.4,4338.4,194.48,1.4,149.6,299.2,530.39932,829.59932,113.33696,61.20136,65.73424,1573.06644,0.626794258,0.646596859,0.396551724,26370,2,,
Matisse Thybulle,Washington,195.58,2016,2019,Combo G,"Issaquah, WA",6.644465,1.739019,4.905455,5.77974,1.18885575,4.5908975,290.5,103.8881583,28664.57984,1048.619201,65074.0367,16.86227194,52.10567986,54.91632014,3.334836489,8.45091222,12412.9,15808.8,18660.4,36539.8,14129.3,39578.7,1378.5,18.1,5810.0,252.03701,638.26003,890.31092,599.68338,726.48736,392.71889,2736.91364,0.785189262,0.510686977,0.356992524,26530,0,,
Melvin Frazier,Tulane,198.12,2016,2018,Wing G,"Avondale, LA",2.337422633,0.597640667,1.73978,2.308967333,0.689811,1.619155,202.5,101.2085432,20821.3596,572.191259,37631.2546,20.50449383,53.20182716,55.69880988,4.748888889,13.24083951,14390.2,21590.9,20471.1,35195.3,5772.2,18179.2,371.27,9.8,7087.5,247.76026,697.1817,944.94196,381.24785,351.82409,106.91271,2388.78381,0.666493754,0.581643003,0.317516722,27221,0,,
Meyers Leonard,Illinois,213.36,2011,2012,C,"Robinson, IL",2.528045,-1.583635,4.11168,0.954555,-1.93977,2.89432,98.5,105.7521827,9401.95166,347.314136,17504.48896,21.09086294,56.51908629,59.68706599,8.190862944,21.33827411,7548.6,10320.5,13840.6,23142.3,78.6,884.5,645.82,2.0,1083.5,185.33202,482.92138,668.26126,108.63753,39.86253,155.21361,1107.01844,0.731418051,0.598065015,0.088863765,27251,1,,
Mfiondu Kabengele,Florida St.,208.28,2018,2019,PF/C,"Burlington, ON",4.28026,1.6941865,2.58607,5.622545,3.540835,2.08171,88.5,113.34,8292.94383,234.943074,13609.6008,26.26,53.08,57.834,12.66,20.16,9575.7,13062.6,10089.0,19116.0,1628.4,4371.9,660.21,3.2,2389.5,178.96647,301.26462,480.23463,26.19777,45.75804,110.55951,956.86908,0.733062331,0.527777778,0.372469636,27259,1,,
Michael Carter-Williams,Syracuse,198.12,2012,2013,Pure PG,"South Hamilton, MA",8.06784,4.32421,3.74363,7.84396,3.19288,4.651075,105.6,104.296875,9223.04454,488.85735,27260.72431,23.40587121,44.70842803,49.4128125,3.982859848,11.20284091,11522.8,16691.3,10825.8,24699.0,3189.2,10825.8,201.24,9.4,1161.6,117.82872,335.18874,453.01565,676.34189,256.73502,46.43502,1085.60563,0.690347666,0.438309243,0.294592547,27350,1,,
Michael Gbinije,Syracuse,200.66,2014,2016,Scoring PG,"Richmond, VA",6.09475,3.613123333,2.48163,6.278653333,2.889875333,3.388776667,214.2,109.0993464,20990.6998,883.779596,41848.5102,21.25228758,53.36601307,55.26039216,3.68496732,10.29869281,15775.2,24987.2,20773.2,40402.6,13197.8,33920.6,273.14,9.6,10495.8,221.89062,645.15164,867.04226,751.9141,363.56054,71.25888,2831.22322,0.631331242,0.51415503,0.389079203,27416,0,,
Michael Kidd-Gilchrist,Kentucky,200.66,2012,2012,Wing F,"Elizabeth, NJ",8.18856,5.00434,3.18423,6.73574,3.86278,2.87296,77.8,111.8,7077.5438,334.417076,18901.7434,21.3,51.1,57.05,10.3,16.1,11125.4,14937.6,11436.6,21395.0,1011.4,3967.8,217.84,1.9,155.6,200.335,377.33,577.665,145.875,75.855,71.965,925.82,0.744791667,0.534545455,0.254901961,27485,1,,
Mike Muscala,Bucknell,320.04,2010,2013,C,"Saint Paul, MN",6.35672,1.96629475,4.390425,7.1063675,4.80752625,2.298844,284.3,113.5202955,25833.9311,1001.850248,61066.1501,28.01150193,50.65036933,57.08290186,10.01202955,23.7485051,41549.6,50730.4,50671.2,99153.9,1482.8,4742.4,2238.12,3.6,12509.2,655.81899,1747.0271,2402.84609,468.55453,123.21708,576.39833,4446.68421,0.819027644,0.511035875,0.312668691,27865,0,,
Miles Plumlee,Duke,320.04,2010,2012,C,"Arden, NC",5.09027,1.847946,3.242323333,3.690986667,1.327765467,2.363223333,134.4,111.1473958,12206.89845,339.596052,19740.5417,17.03794643,56.69092262,58.25436012,14.19248512,20.81197917,5402.9,8582.9,10953.1,19366.7,41.1,41.1,471.72,5.3,3494.4,303.23676,468.88823,772.1199,54.17582,72.7075,94.10488,751.69071,0.629495858,0.56556357,1.0,28052,2,,
Milton Doyle,Loyola Chicago,193.04,2014,2017,Combo G,"Chicago, IL",1.94329545,0.509820475,1.4334765,1.94133425,1.2017045,0.739624,277.3,95.99661017,27848.31542,827.341055,46724.7882,28.93382618,48.65524702,53.14331771,2.820230797,13.99754778,26471.9,36927.6,27125.5,57741.3,9528.7,27937.5,665.49,9.8,0.0,187.96522,955.52507,1143.47402,1052.90948,343.4641,176.46767,3706.72744,0.716859476,0.469776399,0.341072036,28098,0,,
Mitch McGary,Michigan,208.28,2013,2014,C,"Wolfeboro, NH",9.651895,4.28532,5.36657,7.19583,3.446225,3.7496,62.5,112.64784,5619.19097,187.827562,9505.58,21.81248,58.99616,58.476304,15.5,23.17712,1295.8,2781.8,6805.0,11348.4,0.0,26.4,239.44,8.3,1312.5,161.2,255.17424,416.37424,52.23447,77.93977,46.22424,491.26023,0.465813502,0.599644003,0.0,28145,2,,
Miye Oni,Yale,198.12,2017,2019,Wing F,"Northridge, CA",2.084518667,1.102647,0.981871667,2.07857,1.717431333,0.361140667,231.8,103.3519845,23580.67576,696.974845,41808.5474,25.28093184,51.06544435,54.71381363,3.043615186,18.6661346,17653.6,22730.6,20548.2,42093.7,13300.4,37682.0,792.51,4.4,13444.4,189.89586,1245.87435,1435.75446,763.49948,196.94616,236.02668,3475.51703,0.776644699,0.488153809,0.35296428,28183,0,,
Montrezl Harrell,Louisville,203.2,2013,2015,PF/C,"Tarboro, NC",7.188993333,2.991216667,4.197776667,7.512246667,4.599446667,2.912803333,197.9,115.3778171,17443.98406,877.777122,42985.1637,21.15154118,59.03744315,58.59267812,11.05901971,18.41465387,16141.2,29910.1,37346.7,62022.0,909.6,3357.2,860.63,5.5,6332.8,569.17946,968.46804,1537.6475,215.72584,175.08432,225.63126,2582.35876,0.539657173,0.602152462,0.270940069,28287,2,,
Moritz Wagner,Michigan,210.82,2016,2018,Stretch 4,"Berlin, Germany",4.3060299,2.576093333,1.729933333,4.074886667,2.12916,1.945726667,142.6,114.9466339,13796.33465,465.6532892,25689.96293,23.47223001,61.92973352,63.30725105,7.308134642,19.45035063,9584.4,13540.4,17715.2,27917.9,6760.8,17294.7,274.05,6.3,3565.0,186.90865,554.52911,741.43776,89.05147,128.28367,59.10119,1722.67176,0.707837287,0.634546295,0.390917449,28319,2,,
Mouhamed Gueye,Washington St.,210.82,2022,2023,PF/C,"Dakar, Senegal",4.22258,0.9583795,3.2642,3.27231,1.311696,1.960615,129.4,105.3612056,12522.61892,438.176449,23807.8897,23.46352396,50.45981453,52.24309892,11.32102009,18.1812983,8621.4,13720.3,18870.9,36680.6,1216.6,4400.5,452.78,3.8,5046.6,366.23034,550.98793,917.2131,173.44776,106.41276,112.32207,1492.44448,0.628368184,0.514465412,0.276468583,28359,1,,
Myke Henry,DePaul,198.12,2014,2016,Wing F,"Chicago, IL",1.82411,1.69829,0.12582485,1.577263,1.973305,-0.3960425,141.9,102.7429175,15297.2904,361.071582,22861.2903,24.19704017,54.24291755,56.47739958,8.9,15.61331924,8520.3,12065.7,18834.3,35000.4,3750.9,10121.7,232.98,4.0,0.0,297.45675,528.5565,826.01325,155.00625,136.84302,57.90195,1825.8984,0.706158781,0.538116707,0.370580041,28440,1,,
Nassir Little,North Carolina,198.12,2019,2019,Wing F,"Orange Park, FL",3.87422,1.85424,2.01999,4.14186,2.44281,1.69905,45.3,107.8,4349.94609,111.714783,6524.0607,24.0,50.5,55.07,9.2,16.9,3488.1,4530.0,5300.1,10011.3,634.2,2355.6,149.49,1.5,1132.5,71.72349,137.15934,208.88283,28.94217,23.90934,23.90934,444.19368,0.77,0.529411765,0.269230769,28619,1,,
Nico Mannion,Arizona,190.5,2020,2020,Pure PG,"Siena, Italy",3.605,3.30238,0.302619,4.34018,3.01799,1.32219,80.2,105.1,7728.02388,313.939692,14285.7052,24.8,46.6,52.07,0.9,7.8,8501.2,10666.6,7378.4,16521.2,4250.6,12992.4,0.0,2.1,3849.6,20.05,180.45,200.5,423.55224,95.2375,0.0,1125.30224,0.796992481,0.446601942,0.327160494,29224,1,,
Nigel Williams-Goss,Gonzaga,190.5,2017,2017,Combo G,"Henderson, NV",10.4143,5.65286,4.76143,10.3202,5.47455,4.84567,79.6,119.3,6830.70684,415.059076,21828.3896,24.9,53.3,59.37,2.2,15.7,12497.2,14407.6,14089.2,26745.6,3422.8,9313.2,15.92,2.9,4378.0,46.08044,429.41812,475.50652,374.9558,134.06232,6.28044,1340.63116,0.867403315,0.526785714,0.367521368,29271,1,,
Nik Stauskas,Michigan,198.12,2013,2014,Combo G,"Southborough, MA",7.17879,6.727375,0.4514135,7.369185,6.68946,0.6797245,162.4,123.0650246,17067.546,536.042188,27884.1364,20.37167488,59.07044335,63.64310345,1.835221675,9.17635468,19796.0,23885.2,12429.2,24858.4,13947.6,31640.0,138.52,2.2,1299.2,76.04552,408.00932,484.05484,386.43656,92.00956,44.37312,2355.45424,0.828797749,0.5,0.440821745,29289,1,,
Noah Vonleh,Indiana,208.28,2014,2014,PF/C,"New Hampton, NH",5.27582,0.682888,4.59293,6.05888,2.72525,3.33363,61.8,109.1,5601.37896,243.004398,12088.6362,21.5,56.0,60.43,10.8,27.3,5932.8,8281.2,5994.6,11309.4,988.8,2039.4,333.72,1.9,556.2,146.26206,407.88,554.14206,37.08,53.56206,84.46206,696.28206,0.71641791,0.530054645,0.484848485,29495,1,,
Nolan Smith,Duke,187.96,2010,2011,Scoring PG,"Mouth Of Wilson, VA",7.23507,5.8075,1.427565,8.36784,6.4043,1.963545,169.5,114.7469027,16204.50751,743.124953,36257.2015,27.26466077,50.20247788,54.92611209,3.502477876,7.958879056,26210.5,32992.6,32382.9,67297.1,9914.7,26784.5,67.66,4.0,3559.5,178.94176,438.29319,617.23495,687.89931,203.4451,26.88753,3223.08882,0.794435722,0.481193097,0.370165581,29547,0,,
Norris Cole,Cleveland St.,187.96,2010,2011,Scoring PG,"Dayton, OH",5.5015,4.926325,0.575175,6.4181,5.127395,1.290729,177.9,108.3153457,17717.90188,653.246037,38422.781,30.53232153,46.70421585,53.55319843,2.056323777,12.85480607,31247.5,37569.2,29062.7,63547.6,7394.1,22367.7,53.37,6.6,4981.2,108.58126,670.95619,779.54647,878.37762,340.60434,16.445,3409.33892,0.831731844,0.457337492,0.330570421,29566,0,,
Ochai Agbaji,Kansas,195.58,2019,2022,Wing G,"Kansas City, MO",5.7327525,3.542855,2.1898925,5.437475,3.44949,1.9879875,291.8,107.988074,28432.8311,1197.954798,53971.0786,19.58101439,53.42179575,55.37274846,3.487868403,11.10678547,17439.0,24450.8,26383.6,50405.0,19550.6,52286.0,448.02,6.6,4085.2,285.5073,978.96528,1264.47258,495.06634,291.35664,130.05734,3955.76854,0.713228197,0.523432199,0.373916536,29639,0,,
Omari Spellman,Villanova,203.2,2018,2018,PF/C,"North Royalton, OH",7.97875,4.15638,3.82237,6.63237,4.37638,2.25599,69.7,121.0,6677.8873,270.362815,17323.7259,17.9,57.3,58.77,9.9,23.0,3415.3,4879.0,6621.5,12964.2,4530.5,10455.0,383.35,1.3,2091.0,156.825,402.5175,559.3425,52.275,45.305,102.8075,756.245,0.7,0.510752688,0.433333333,29770,2,,
Otto Porter,Georgetown,203.2,2012,2013,Wing F,"Sikeston, MO",10.398485,5.191295,5.207205,10.35627,6.00702,4.34925,158.0,117.4956962,13658.33484,784.767684,34724.496,20.55848101,54.33291139,58.03108861,7.771392405,18.48759494,14197.6,18991.6,18572.4,34252.8,4438.8,12215.2,488.72,5.7,474.0,301.54248,831.49868,1133.04116,343.69868,237.98628,138.33376,2063.21372,0.747572611,0.542215527,0.363383326,29878,2,,
P.J. Hairston,North Carolina,198.12,2012,2013,Wing G,"Chatham, VA",7.42799,6.25379,1.1741775,6.979105,5.499755,1.479365,87.7,114.0890536,8429.39404,206.463271,11684.0146,24.05062714,49.82006842,54.20654504,7.602052452,11.15632839,6471.2,8191.2,4602.3,9838.9,6086.4,16742.5,138.96,4.4,2280.2,134.53634,183.0635,317.59984,95.36494,80.03962,28.94934,1006.45695,0.790018556,0.467765706,0.363529939,29944,1,,
Patrick McCaw,UNLV,200.66,2015,2016,Combo G,"Saint Louis, MO",5.382395,3.641875,1.740517,5.341645,3.04323,2.298415,154.3,108.3726507,15164.86782,545.447291,30306.9442,19.84050551,53.31341542,56.02769281,3.170252754,10.81607259,9295.3,12360.4,11005.1,21038.7,9212.1,25384.3,178.07,6.7,5863.4,142.43604,521.1352,663.5629,513.38515,308.12796,57.13421,1890.84316,0.752022588,0.523088404,0.362905418,30189,1,,
Patrick Patterson,Kentucky,289.56,2010,2010,PF/C,"Huntington, WV",9.11359,5.81768,3.29592,8.74506,6.23586,2.5092,81.8,129.5,7694.95054,342.850794,19080.668,17.2,60.7,62.42,10.6,13.4,7362.0,10634.0,15623.8,24949.0,1963.2,5644.2,335.38,1.2,1145.2,249.70268,359.48646,609.19732,77.49732,58.1189,109.78378,1171.03244,0.692307692,0.626229508,0.347826087,30210,2,,
Perry Jones III,Baylor,210.82,2011,2012,PF/C,"Duncanville, TX",3.719655,2.491235,1.228416,3.58719,2.954435,0.632757,148.1,109.5544227,14417.88406,552.715829,26605.6282,21.884605,53.03612424,55.84973666,10.13963538,17.11417961,11819.1,17143.7,23887.9,44583.3,829.0,3012.8,384.36,2.6,4146.8,389.7628,708.85322,1098.62268,178.06677,100.4268,112.61998,2046.24498,0.689413604,0.535803765,0.27515932,30429,2,,
Peyton Siva,Louisville,182.88,2010,2013,Pure PG,"Seattle, WA",3.5858525,1.34010975,2.2457465,3.57434,0.09417375,3.480165,245.5,99.30171079,22429.26458,971.001309,50100.12603,22.21519348,46.85861507,51.69687984,1.448594705,8.926843177,20140.0,26867.6,22057.4,45785.7,6383.6,22770.6,139.28,17.0,13748.0,87.82429,563.91496,651.73925,1252.57783,458.65482,34.69009,2226.5666,0.749601751,0.481753036,0.280343952,30516,0,,
Quincy Acy,Baylor,228.6,2010,2012,PF/C,"Mesquite, TX",5.988966667,3.14718,2.841787,5.206333333,3.23436,1.971973333,210.5,116.1046081,20071.86571,735.502821,40967.9389,19.18950119,59.05952494,63.02469834,10.5888361,17.28931116,21765.0,29801.4,28794.4,49455.0,223.8,528.2,1109.92,4.8,7788.5,514.10978,931.20931,1445.31909,158.51223,167.62295,296.4583,2375.34556,0.730334816,0.582234354,0.423703143,30860,2,,
Quincy Miller,Baylor,205.74,2012,2012,PF/C,"High Point, NC",4.1978,2.62319,1.57461,4.36121,3.17127,1.18994,59.3,107.8,5815.50949,169.552932,9494.2858,23.3,48.9,54.44,7.6,16.0,5455.6,6641.6,6700.9,14113.4,1423.2,3973.1,160.11,1.6,2253.4,88.95,202.61031,291.56031,80.71323,37.88677,36.23823,642.41469,0.821428571,0.474789916,0.358208955,30889,1,,
Quincy Pondexter,Washington,198.12,2010,2010,Wing F,"Fresno, CA",9.18086,6.61291,2.56795,9.62658,7.5522,2.07438,80.4,123.0,7660.6326,324.413196,19079.4828,25.2,54.7,60.82,10.3,15.0,15034.8,18170.4,18250.8,33205.2,1447.2,4100.4,144.72,2.2,2090.4,238.96488,352.86756,591.83244,140.7,102.73512,46.89732,1552.17024,0.827433628,0.549636804,0.352941176,30892,2,,
Quinndary Weatherspoon,Mississippi St.,193.04,2016,2019,Combo G,"Canton, MS",5.6375125,3.7433175,1.8941975,6.1968325,4.25327,1.94356,302.0,110.9193709,30351.27664,1085.143379,59309.9973,24.49023179,54.02870861,58.13652649,5.436589404,13.31817881,31877.5,40456.6,39514.9,72978.6,13896.9,38323.0,386.0,11.4,14798.0,431.52064,1117.40446,1548.94026,723.72281,466.92176,107.25114,4684.74947,0.787943129,0.541458729,0.362625577,30927,0,,
R.J. Hunter,Georgia St.,198.12,2013,2015,Wing G,"Indianapolis, IN",6.17141,5.18059,0.990823667,7.314646667,6.326253333,0.988398567,255.3,115.2428907,25162.01745,854.866644,55350.8946,25.95146886,51.51257344,57.51025852,2.491656874,13.93795535,36958.5,43189.8,25290.9,50713.5,20258.7,58322.4,885.96,10.4,7148.4,174.42882,1037.02125,1211.44983,615.30264,501.67833,238.90032,4667.15019,0.855722879,0.498701529,0.347357105,31008,0,,
Raiquan Gray,Florida St.,203.2,2019,2021,Wing F,"Fort Lauderdale, FL",5.288136667,1.009572333,4.278566667,4.22824,0.508157,3.720083333,139.6,101.3510745,12940.14427,398.628723,18314.38808,21.73338109,48.69555874,53.56317335,6.584312321,18.01174785,7698.3,10430.4,9961.0,19049.0,1220.7,4742.9,433.76,9.6,8236.4,161.78761,495.26179,657.0494,227.47643,150.01654,81.3225,1157.58303,0.738063737,0.522914589,0.25737418,31161,1,,
Rakeem Christmas,Syracuse,205.74,2012,2015,C,"Bryn Mawr, PA",7.0703925,1.03818545,6.032205,4.2632125,0.75707775,3.506135,224.0,112.473125,20569.26106,797.471257,39065.19164,18.11598214,56.59415179,59.13672321,10.17491071,16.9846875,16270.9,23479.9,27456.6,49036.8,0.0,85.1,2174.52,6.0,8064.0,509.88566,872.46806,1382.35372,185.70663,141.54099,442.67559,2171.22113,0.692971435,0.559918265,0.0,31169,2,,
Rashad Vaughn,UNLV,198.12,2015,2015,Wing G,"Minneapolis, MN",0.927228,2.60346,-1.67623,4.09223,4.5805,-0.488272,57.3,101.4,5762.4318,180.846822,7046.5821,28.8,52.1,54.73,2.3,13.9,3896.4,5615.4,5157.0,10715.1,3094.2,8079.3,63.03,1.5,974.1,34.87851,241.65702,276.53553,89.68596,44.84298,19.92894,1021.43553,0.693877551,0.481283422,0.382978723,31315,1,,
Ray McCallum,Detroit Mercy,185.42,2011,2013,Combo G,"Franklin, MI",4.63739,4.744313333,-0.106922333,5.23385,4.72908,0.504771,260.2,112.0084166,26601.7266,770.012538,53929.6829,23.98981553,49.93493467,55.03090315,4.186087625,12.28493467,35488.7,49270.7,36324.6,69097.1,8234.3,27970.5,258.92,8.3,9367.2,323.48442,929.44282,1252.91903,1152.36969,441.59062,84.41685,4123.30286,0.720280004,0.525703684,0.294392306,31410,0,,
Ray Spalding,Louisville,208.28,2017,2018,C,"Louisville, KY",7.712485,2.329365,5.383115,6.21117,2.37186,3.83931,115.9,110.1125971,10629.73942,417.147805,24140.4632,20.94831752,56.64624676,57.52962036,12.35340811,20.85884383,6982.0,11447.7,15907.9,27936.3,341.0,1438.9,668.16,5.1,6490.4,305.26584,549.55548,854.82132,125.02453,133.16667,158.13737,1121.72154,0.609904173,0.56943475,0.236986587,31424,2,,
Reggie Bullock,North Carolina,200.66,2011,2013,Wing G,"Kinston, NC",8.2508,5.707596667,2.543203333,7.48294,5.007,2.475936667,166.2,119.5933213,15896.14365,532.81302,29998.26468,17.26083032,55.66859206,56.96063177,6.564981949,14.49837545,5640.0,7584.3,10346.1,19856.1,11762.4,29508.0,137.97,6.1,4155.0,281.70489,615.85473,897.55329,316.01301,153.7464,38.75634,1780.09683,0.74364147,0.521053983,0.398617324,31538,2,,
Robbie Hummel,Purdue,259.08,2010,2012,Stretch 4,"Valparaiso, IN",9.779315,6.444235,3.33508,10.791035,8.23381,2.557215,138.7,119.9295602,13178.27191,552.896761,27544.3697,24.21355443,50.92422495,56.43767123,5.835111752,21.19733237,15498.8,18130.4,15178.4,32668.0,8301.5,22008.6,547.68,3.4,8044.6,221.3346,759.07503,980.40963,272.49263,115.36747,156.9697,2229.77011,0.85485152,0.464625934,0.377193461,32003,2,,
Robert Sacre,Gonzaga,213.36,2010,2012,C,"North Vancouver, BC",4.839496667,0.637664333,4.201833333,3.936183333,1.5938724,2.342313333,193.2,107.9406832,18064.55736,624.53553,35297.652,23.37608696,50.7878882,57.97034161,10.34347826,16.5878882,26659.8,35841.0,23707.8,46713.0,63.0,258.6,1389.12,4.1,11592.0,413.14602,758.19084,1171.33056,158.1702,117.243,335.3928,2225.83248,0.743835272,0.50752039,0.24361949,32128,2,,
Robert Woodard II,Mississippi St.,200.66,2020,2020,Wing F,"Columbus, MS",5.09328,3.22901,1.86426,5.18549,3.81988,1.3656,82.5,109.2,8277.3075,292.12425,15912.105,17.8,54.9,56.4,8.2,14.9,4125.0,6435.0,8745.0,16912.5,2475.0,5775.0,280.5,2.0,3300.0,180.96375,359.271,540.243,106.44975,93.1425,85.16475,936.771,0.641025641,0.517073171,0.428571429,32153,1,,
